Stop,Departure Location,Destination Location,Price (RM),Departure Month,Departure Day,Departure Hour,Departure Minute
0,KUL,KBR,104.3,12,1,15,50
0,KUL,KBR,104.3,12,1,17,5
0,KUL,KBR,104.3,12,1,19,0
0,KUL,LBU,234.3,12,1,16,35
0,KUL,MYY,1404.3,12,1,15,10
0,KUL,PEN,184.3,12,1,9,55
0,KUL,PEN,134.3,12,1,11,35
0,KUL,PEN,104.3,12,1,17,15
0,KUL,PEN,104.3,12,1,19,20
0,KUL,SDK,194.3,12,1,6,15
0,KUL,SDK,194.3,12,1,12,55
0,KUL,SDK,194.3,12,1,15,10
0,KUL,TGG,134.3,12,1,12,50
0,KUL,TGG,134.3,12,1,19,0
0,KUL,TWU,864.3,12,1,6,15
0,KUL,TWU,864.3,12,1,10,10
0,KUL,TWU,444.3,12,1,12,25
0,KUL,TWU,864.3,12,1,13,20
0,KUL,TWU,964.3,12,1,14,10
1,LBU,AOR,366.1,12,1,19,35
1,LBU,AOR,406.11,12,1,19,35
1,LBU,JHB,436.11,12,1,19,35
1,LBU,KBR,406.11,12,1,19,35
1,LBU,KBR,376.1,12,1,19,35
1,LBU,KBR,376.1,12,1,19,35
1,LBU,KBR,376.1,12,1,19,35
1,LBU,KBR,376.1,12,1,19,35
0,LBU,KUL,234.3,12,1,19,35
1,LBU,LGK,626.1,12,1,19,35
1,LBU,LGK,466.1,12,1,19,35
1,LBU,LGK,466.1,12,1,19,35
1,LBU,LGK,496.1,12,1,19,35
1,LBU,LGK,686.11,12,1,19,35
1,LBU,LGK,686.11,12,1,19,35
1,LBU,LGK,626.1,12,1,19,35
1,LBU,LGK,496.1,12,1,19,35
1,LBU,LGK,496.1,12,1,19,35
1,LBU,PEN,456.11,12,1,19,35
1,LBU,PEN,406.11,12,1,19,35
1,LBU,PEN,436.11,12,1,19,35
1,LBU,TGG,436.11,12,1,19,35
1,LGK,BKI,876.1,12,1,12,0
1,LGK,BKI,916.11,12,1,12,55
1,LGK,BKI,676.1,12,1,12,55
1,LGK,BKI,896.1,12,1,13,35
1,LGK,BKI,776.1,12,1,13,35
1,LGK,BKI,516.09,12,1,14,10
1,LGK,BKI,636.1,12,1,14,10
1,LGK,BKI,586.1,12,1,15,0
1,LGK,BKI,516.09,12,1,16,0
1,LGK,BKI,666.09,12,1,16,30
1,LGK,BTU,816.11,12,1,9,30
1,LGK,BTU,556.1,12,1,10,50
1,LGK,BTU,506.1,12,1,20,30
1,LGK,BTU,656.1,12,1,21,30
0,LGK,IPH,174.3,12,1,10,5
0,LGK,JHB,274.3,12,1,12,10
1,LGK,LBU,686.11,12,1,9,30
1,LGK,LBU,426.1,12,1,10,50
1,LGK,LBU,426.1,12,1,12,0
1,LGK,LBU,466.1,12,1,12,55
1,LGK,LBU,686.11,12,1,13,35
1,LGK,LBU,546.1,12,1,21,30
1,LGK,MYY,1856.1,12,1,9,30
1,LGK,MYY,1596.1,12,1,10,50
1,LGK,MYY,1596.1,12,1,12,0
1,LGK,MYY,1396.1,12,1,20,30
1,LGK,MYY,1546.1,12,1,21,30
0,LGK,PEN,104.3,12,1,8,45
0,LGK,PEN,194.3,12,1,19,20
1,LGK,SDK,646.1,12,1,9,30
1,LGK,SDK,646.1,12,1,9,30
1,LGK,SDK,386.1,12,1,10,50
1,LGK,SDK,386.1,12,1,12,0
1,LGK,SDK,516.09,12,1,16,0
1,LGK,SDK,666.09,12,1,16,30
1,LGK,SDK,516.09,12,1,20,30
1,LGK,SDK,466.09,12,1,20,30
1,LGK,SDK,616.09,12,1,21,30
1,LGK,SDK,666.09,12,1,21,30
1,LGK,TGG,586.11,12,1,9,30
1,LGK,TGG,586.11,12,1,9,30
1,LGK,TGG,326.1,12,1,10,50
1,LGK,TGG,326.1,12,1,12,0
1,LGK,TGG,366.1,12,1,12,55
1,LGK,TGG,586.11,12,1,13,35
1,LGK,TGG,326.1,12,1,14,10
1,LGK,TGG,396.1,12,1,15,0
1,LGK,TGG,326.1,12,1,16,0
1,LGK,TGG,476.1,12,1,21,30
1,LGK,TWU,1316.11,12,1,9,30
1,LGK,TWU,1416.11,12,1,9,30
1,LGK,TWU,896.1,12,1,9,30
1,LGK,TWU,1156.1,12,1,10,50
1,LGK,TWU,576.1,12,1,16,0
1,LGK,TWU,726.1,12,1,16,30
1,LGK,TWU,576.1,12,1,20,30
1,LGK,TWU,576.1,12,1,20,30
1,LGK,TWU,726.1,12,1,21,30
1,LGK,TWU,726.1,12,1,21,30
1,MYY,AOR,1576.1,12,1,17,55
0,MYY,BKI,624.3,12,1,17,55
1,MYY,KBR,1576.1,12,1,17,55
1,MYY,KBR,1546.1,12,1,17,55
1,MYY,KBR,1546.1,12,1,17,55
0,MYY,KCH,104.0,12,1,9,40
0,MYY,KCH,104.0,12,1,13,15
0,MYY,KCH,104.0,12,1,16,10
0,MYY,KCH,80.0,12,1,21,40
0,MYY,KUL,1404.3,12,1,17,55
1,MYY,LGK,1856.1,12,1,17,55
1,MYY,LGK,1666.1,12,1,17,55
1,MYY,LGK,1666.1,12,1,17,55
1,MYY,LGK,1856.1,12,1,17,55
1,MYY,LGK,1796.1,12,1,17,55
1,MYY,LGK,1796.1,12,1,17,55
1,MYY,LGK,1666.1,12,1,17,55
1,MYY,PEN,1626.1,12,1,17,55
1,MYY,PEN,1576.1,12,1,17,55
1,MYY,PEN,1606.1,12,1,17,55
1,MYY,TGG,1606.1,12,1,17,55
0,PEN,BKI,384.3,12,1,10,10
0,PEN,BKI,384.3,12,1,16,35
0,PEN,JHB,184.3,12,1,10,25
0,PEN,JHB,374.3,12,1,13,55
0,PEN,JHB,154.31,12,1,20,0
0,PEN,KCH,424.3,12,1,18,45
0,PEN,KUL,104.3,12,1,11,20
0,PEN,KUL,104.3,12,1,13,0
0,PEN,KUL,104.3,12,1,18,45
0,PEN,KUL,104.3,12,1,20,50
1,PEN,LBU,406.11,12,1,11,20
1,PEN,LBU,406.11,12,1,13,0
0,PEN,LGK,414.3,12,1,9,50
0,PEN,LGK,144.3,12,1,20,25
1,PEN,MYY,1576.1,12,1,11,20
1,PEN,MYY,1376.1,12,1,20,50
1,PEN,SDK,366.1,12,1,11,20
1,PEN,SDK,496.1,12,1,18,45
1,PEN,SDK,446.1,12,1,20,50
1,PEN,SDK,496.1,12,1,20,50
1,PEN,TGG,306.11,12,1,11,20
1,PEN,TGG,306.11,12,1,13,0
1,PEN,TGG,306.11,12,1,18,45
1,PEN,TGG,306.11,12,1,20,50
1,PEN,TWU,1136.11,12,1,11,20
1,PEN,TWU,556.11,12,1,13,0
1,PEN,TWU,556.11,12,1,13,0
1,PEN,TWU,556.11,12,1,18,45
1,PEN,TWU,556.11,12,1,18,45
1,PEN,TWU,556.11,12,1,20,50
1,PEN,TWU,556.11,12,1,20,50
1,PEN,TWU,556.11,12,1,20,50
1,PEN,TWU,556.11,12,1,20,50
1,PEN,TWU,496.1,12,1,20,50
1,SDK,AOR,326.1,12,1,9,35
1,SDK,AOR,326.1,12,1,9,35
1,SDK,AOR,332.11,12,1,16,15
1,SDK,AOR,332.11,12,1,18,30
0,SDK,BKI,104.0,12,1,9,30
0,SDK,BKI,104.0,12,1,11,35
0,SDK,BKI,80.0,12,1,12,50
0,SDK,BKI,104.0,12,1,14,0
1,SDK,KBR,336.1,12,1,9,35
1,SDK,KBR,366.1,12,1,9,35
1,SDK,KBR,336.1,12,1,9,35
1,SDK,KBR,366.1,12,1,9,35
1,SDK,KBR,259.0,12,1,16,15
1,SDK,KBR,259.0,12,1,16,15
1,SDK,KBR,259.0,12,1,16,15
1,SDK,KBR,259.0,12,1,18,30
1,SDK,KBR,259.0,12,1,18,30
1,SDK,KBR,259.0,12,1,18,30
1,SDK,KCH,454.75,12,1,9,30
1,SDK,KCH,454.75,12,1,11,35
1,SDK,KCH,430.75,12,1,12,50
1,SDK,KCH,454.75,12,1,14,0
0,SDK,KUL,194.3,12,1,9,35
0,SDK,KUL,160.3,12,1,16,15
0,SDK,KUL,160.3,12,1,18,30
1,SDK,LGK,386.1,12,1,9,35
1,SDK,LGK,386.1,12,1,9,35
1,SDK,LGK,386.1,12,1,9,35
1,SDK,LGK,386.1,12,1,9,35
1,SDK,LGK,552.1,12,1,16,15
1,SDK,LGK,612.11,12,1,16,15
1,SDK,LGK,422.1,12,1,18,30
1,SDK,LGK,612.11,12,1,18,30
1,SDK,LGK,552.1,12,1,18,30
1,SDK,LGK,612.11,12,1,18,30
1,SDK,MYY,398.15,12,1,9,30
1,SDK,MYY,398.15,12,1,11,35
1,SDK,MYY,374.15,12,1,12,50
1,SDK,MYY,398.15,12,1,14,0
1,SDK,PEN,366.1,12,1,9,35
1,SDK,PEN,366.1,12,1,9,35
1,SDK,PEN,382.11,12,1,16,15
1,SDK,PEN,332.11,12,1,16,15
1,SDK,PEN,362.11,12,1,16,15
1,SDK,PEN,332.11,12,1,18,30
1,SDK,PEN,382.11,12,1,18,30
1,SDK,PEN,362.11,12,1,18,30
1,SDK,TGG,396.1,12,1,9,35
1,SDK,TGG,362.11,12,1,16,15
1,SDK,TGG,362.11,12,1,18,30
1,SDK,TWU,341.0,12,1,9,30
1,SDK,TWU,341.0,12,1,9,30
1,SDK,TWU,341.0,12,1,11,35
1,SDK,TWU,341.0,12,1,11,35
1,SDK,TWU,317.0,12,1,12,50
1,SBW,AOR,696.1,12,1,9,35
1,SBW,AOR,696.1,12,1,9,35
1,SBW,KBR,706.1,12,1,9,35
1,SBW,KBR,736.11,12,1,9,35
1,SBW,KBR,706.1,12,1,9,35
1,SBW,KBR,736.11,12,1,9,35
0,SBW,KCH,344.0,12,1,10,40
0,SBW,KCH,244.0,12,1,14,50
0,SBW,KCH,244.0,12,1,20,0
0,SBW,KUL,564.3,12,1,9,35
1,SBW,LGK,756.1,12,1,9,35
1,SBW,LGK,776.1,12,1,9,35
1,SBW,LGK,756.1,12,1,9,35
1,SBW,LGK,756.1,12,1,9,35
1,SBW,LGK,756.1,12,1,9,35
1,SBW,TGG,766.11,12,1,9,35
1,TGG,AOR,516.1,12,1,14,15
1,TGG,AOR,326.11,12,1,20,30
1,TGG,BTU,536.11,12,1,20,30
1,TGG,JHB,452.47,12,1,14,15
1,TGG,JHB,240.0,12,1,20,30
1,TGG,KBR,556.11,12,1,14,15
1,TGG,KBR,526.1,12,1,14,15
1,TGG,KBR,526.1,12,1,14,15
1,TGG,KBR,526.1,12,1,14,15
1,TGG,KBR,296.1,12,1,20,30
1,TGG,KBR,326.11,12,1,20,30
1,TGG,KBR,296.1,12,1,20,30
1,TGG,KBR,296.1,12,1,20,30
0,TGG,KUL,384.3,12,1,14,15
0,TGG,KUL,154.31,12,1,20,30
1,TGG,LGK,776.1,12,1,14,15
1,TGG,LGK,576.1,12,1,14,15
1,TGG,LGK,576.1,12,1,14,15
1,TGG,LGK,606.11,12,1,20,30
1,TGG,LGK,416.1,12,1,20,30
1,TGG,LGK,546.1,12,1,20,30
1,TGG,LGK,416.1,12,1,20,30
1,TGG,LGK,606.11,12,1,20,30
1,TGG,LGK,546.1,12,1,20,30
1,TGG,LGK,416.1,12,1,20,30
1,TGG,MYY,1426.1,12,1,20,30
1,TGG,PEN,606.11,12,1,14,15
1,TGG,PEN,556.11,12,1,14,15
1,TGG,PEN,556.11,12,1,14,15
1,TGG,PEN,326.11,12,1,20,30
1,TGG,PEN,376.11,12,1,20,30
1,TGG,PEN,356.11,12,1,20,30
1,TGG,SDK,496.1,12,1,20,30
1,TGG,SDK,546.1,12,1,20,30
1,TWU,AOR,516.1,12,1,9,40
1,TWU,AOR,516.1,12,1,9,40
1,TWU,AOR,636.1,12,1,13,25
1,TWU,AOR,556.11,12,1,15,50
1,TWU,AOR,856.11,12,1,16,40
1,TWU,AOR,556.11,12,1,17,30
0,TWU,BKI,104.0,12,1,7,30
0,TWU,BKI,104.0,12,1,9,0
0,TWU,BKI,104.0,12,1,10,25
0,TWU,BKI,144.0,12,1,15,25
0,TWU,BKI,144.0,12,1,16,35
0,TWU,JHB,404.3,12,1,15,30
1,TWU,KBR,526.1,12,1,9,40
1,TWU,KBR,556.11,12,1,9,40
1,TWU,KBR,526.1,12,1,9,40
1,TWU,KBR,556.11,12,1,9,40
1,TWU,KBR,646.09,12,1,13,25
1,TWU,KBR,526.1,12,1,15,50
1,TWU,KBR,826.1,12,1,16,40
1,TWU,KBR,826.1,12,1,16,40
1,TWU,KBR,526.1,12,1,17,30
1,TWU,KBR,526.1,12,1,17,30
1,TWU,KCH,371.61,12,1,10,25
1,TWU,KCH,371.61,12,1,15,25
0,TWU,KUL,384.3,12,1,9,40
0,TWU,KUL,504.3,12,1,13,25
0,TWU,KUL,384.3,12,1,15,50
0,TWU,KUL,684.31,12,1,16,40
0,TWU,KUL,384.3,12,1,17,30
1,TWU,LGK,576.1,12,1,9,40
1,TWU,LGK,576.1,12,1,9,40
1,TWU,LGK,576.1,12,1,9,40
1,TWU,LGK,576.1,12,1,9,40
1,TWU,LGK,696.09,12,1,13,25
1,TWU,LGK,696.09,12,1,13,25
1,TWU,LGK,1076.1,12,1,16,40
1,TWU,LGK,776.1,12,1,17,30
1,TWU,LGK,836.11,12,1,17,30
1,TWU,LGK,836.11,12,1,17,30
1,TWU,MYY,398.15,12,1,9,0
1,TWU,MYY,398.15,12,1,10,25
1,TWU,PEN,556.11,12,1,9,40
1,TWU,PEN,556.11,12,1,9,40
1,TWU,PEN,726.1,12,1,13,25
1,TWU,PEN,676.1,12,1,13,25
1,TWU,PEN,606.11,12,1,15,50
1,TWU,PEN,556.11,12,1,15,50
1,TWU,PEN,906.11,12,1,16,40
1,TWU,PEN,856.11,12,1,16,40
1,TWU,PEN,606.11,12,1,17,30
1,TWU,PEN,556.11,12,1,17,30
1,TWU,SDK,271.0,12,1,7,30
1,TWU,SDK,271.0,12,1,7,30
1,TWU,SDK,271.0,12,1,7,30
1,TWU,SDK,271.0,12,1,9,0
1,TWU,SDK,271.0,12,1,9,0
1,TWU,SDK,271.0,12,1,10,25
1,AOR,BKI,209.0,12,2,12,40
1,AOR,BKI,209.0,12,2,12,40
1,AOR,BKI,209.0,12,2,12,40
1,AOR,BKI,209.0,12,2,12,40
1,AOR,BKI,496.1,12,2,17,20
1,AOR,BKI,766.11,12,2,17,20
1,AOR,BKI,556.11,12,2,20,5
1,AOR,BKI,556.11,12,2,20,5
1,AOR,BKI,496.1,12,2,20,5
1,AOR,BKI,766.11,12,2,20,5
1,AOR,BTU,486.11,12,2,20,5
1,AOR,KCH,1506.1,12,2,12,40
1,AOR,KCH,1476.1,12,2,20,5
0,AOR,KUL,134.3,12,2,12,40
0,AOR,KUL,104.3,12,2,17,20
0,AOR,KUL,104.3,12,2,20,5
1,AOR,LBU,362.11,12,2,12,40
1,AOR,LBU,362.11,12,2,12,40
1,AOR,LBU,332.11,12,2,17,20
1,AOR,LBU,332.11,12,2,20,5
1,AOR,SDK,396.1,12,2,12,40
1,AOR,SDK,366.1,12,2,17,20
1,AOR,SDK,406.11,12,2,20,5
1,AOR,SDK,366.1,12,2,20,5
1,AOR,SDK,366.1,12,2,20,5
1,AOR,TGG,356.11,12,2,12,40
1,AOR,TGG,286.11,12,2,17,20
1,AOR,TGG,306.11,12,2,20,5
1,AOR,TGG,286.11,12,2,20,5
1,AOR,TWU,706.1,12,2,12,40
1,AOR,TWU,676.1,12,2,17,20
1,AOR,TWU,556.11,12,2,17,20
1,AOR,TWU,1136.11,12,2,20,5
1,AOR,TWU,676.1,12,2,20,5
1,AOR,TWU,556.11,12,2,20,5
1,AOR,TWU,556.11,12,2,20,5
1,AOR,TWU,856.11,12,2,20,5
1,BKI,AOR,209.0,12,2,9,50
1,BKI,AOR,209.0,12,2,9,50
1,BKI,AOR,209.0,12,2,10,35
1,BKI,AOR,209.0,12,2,10,35
1,BKI,AOR,209.0,12,2,12,30
1,BKI,AOR,209.0,12,2,13,25
1,BKI,AOR,209.0,12,2,14,10
1,BKI,AOR,209.0,12,2,20,45
1,BKI,AOR,209.0,12,2,22,55
1,BKI,AOR,209.0,12,2,22,55
0,BKI,JHB,374.3,12,2,9,40
0,BKI,KBR,284.3,12,2,10,45
0,BKI,KCH,214.3,12,2,7,0
0,BKI,KUL,444.3,12,2,9,50
0,BKI,KUL,324.3,12,2,10,35
0,BKI,KUL,324.3,12,2,12,30
0,BKI,KUL,284.3,12,2,13,25
0,BKI,KUL,244.3,12,2,14,10
0,BKI,KUL,284.3,12,2,15,50
0,BKI,KUL,244.3,12,2,18,45
0,BKI,KUL,244.3,12,2,20,45
0,BKI,KUL,244.3,12,2,22,55
1,BKI,LGK,676.1,12,2,9,50
1,BKI,LGK,656.1,12,2,9,50
1,BKI,LGK,676.1,12,2,9,50
1,BKI,LGK,536.1,12,2,10,35
1,BKI,LGK,556.1,12,2,10,35
1,BKI,LGK,536.1,12,2,12,30
1,BKI,LGK,556.1,12,2,12,30
1,BKI,LGK,516.1,12,2,13,25
1,BKI,LGK,496.1,12,2,13,25
1,BKI,LGK,456.1,12,2,14,10
0,BKI,MYY,194.3,12,2,13,25
0,BKI,PEN,284.3,12,2,7,5
0,BKI,SDK,104.0,12,2,10,20
0,BKI,SDK,104.0,12,2,11,45
0,BKI,SDK,104.0,12,2,12,50
0,BKI,TWU,104.0,12,2,6,10
0,BKI,TWU,104.0,12,2,7,30
0,BKI,TWU,104.0,12,2,9,5
0,BKI,TWU,214.0,12,2,15,15
1,BTU,AOR,536.11,12,2,16,50
1,BTU,AOR,496.1,12,2,16,50
1,BTU,KBR,506.1,12,2,16,50
1,BTU,KBR,536.11,12,2,16,50
1,BTU,KBR,536.11,12,2,16,50
0,BTU,KCH,264.0,12,2,8,20
0,BTU,KCH,364.0,12,2,18,55
0,BTU,KUL,364.3,12,2,16,50
1,BTU,LGK,626.1,12,2,16,50
1,BTU,LGK,1006.1,12,2,16,50
1,BTU,LGK,706.1,12,2,16,50
1,BTU,LGK,816.11,12,2,16,50
1,BTU,LGK,916.11,12,2,16,50
1,BTU,PEN,566.1,12,2,16,50
1,BTU,PEN,586.11,12,2,16,50
1,BTU,PEN,566.1,12,2,16,50
1,BTU,TGG,566.1,12,2,16,50
1,BTU,TGG,546.1,12,2,16,50
0,IPH,JHB,174.3,12,2,15,25
0,JHB,BKI,844.3,12,2,7,0
0,JHB,IPH,244.3,12,2,14,0
0,JHB,KBR,174.3,12,2,12,0
0,JHB,KCH,714.3,12,2,6,45
0,JHB,KCH,474.3,12,2,14,0
0,JHB,KUL,134.3,12,2,16,50
0,JHB,KUL,114.3,12,2,20,10
1,JHB,LBU,362.11,12,2,16,50
1,JHB,LBU,342.11,12,2,20,10
0,JHB,LGK,234.3,12,2,10,25
0,JHB,PEN,264.3,12,2,8,50
0,JHB,PEN,314.3,12,2,12,20
0,JHB,PEN,504.3,12,2,15,35
1,JHB,SDK,1021.32,12,2,7,0
1,JHB,SDK,1021.32,12,2,7,0
0,JHB,SBW,494.3,12,2,17,40
1,JHB,TGG,195.99,12,2,16,50
1,JHB,TGG,195.99,12,2,20,10
1,JHB,TGG,163.0,12,2,20,10
0,KBR,BKI,374.3,12,2,13,45
1,KBR,BTU,596.1,12,2,8,50
1,KBR,BTU,596.1,12,2,9,45
1,KBR,BTU,506.1,12,2,20,30
0,KBR,JHB,174.3,12,2,13,40
0,KBR,KCH,404.3,12,2,11,30
0,KBR,KUL,104.3,12,2,8,50
0,KBR,KUL,104.3,12,2,9,45
0,KBR,KUL,124.3,12,2,12,30
0,KBR,KUL,104.3,12,2,16,5
0,KBR,KUL,104.3,12,2,17,20
0,KBR,KUL,104.3,12,2,18,40
0,KBR,KUL,124.3,12,2,20,30
1,KBR,LBU,376.11,12,2,8,50
1,KBR,LBU,376.11,12,2,9,45
1,KBR,LBU,352.1,12,2,12,30
1,KBR,LBU,396.1,12,2,12,30
1,KBR,LBU,332.11,12,2,16,5
1,KBR,LBU,332.11,12,2,17,20
1,KBR,LBU,332.11,12,2,18,40
1,KBR,LBU,352.1,12,2,20,30
0,KBR,LGK,344.3,12,2,11,30
1,KBR,MYY,1376.1,12,2,8,50
1,KBR,MYY,1376.1,12,2,9,45
1,KBR,MYY,1396.1,12,2,12,30
0,KBR,PEN,94.3,12,2,14,25
1,KBR,SDK,446.1,12,2,8,50
1,KBR,SDK,446.1,12,2,9,45
1,KBR,SDK,386.1,12,2,12,30
1,KBR,SDK,466.09,12,2,12,30
1,KBR,SDK,366.1,12,2,16,5
1,KBR,SDK,366.1,12,2,17,20
1,KBR,SDK,366.1,12,2,18,40
1,KBR,SDK,366.1,12,2,18,40
1,KBR,SDK,386.1,12,2,20,30
1,KBR,SDK,386.1,12,2,20,30
1,KBR,TGG,326.11,12,2,8,50
1,KBR,TGG,306.11,12,2,8,50
1,KBR,TGG,306.11,12,2,9,45
1,KBR,TGG,326.11,12,2,9,45
1,KBR,TGG,346.1,12,2,12,30
1,KBR,TGG,286.11,12,2,16,5
1,KBR,TGG,326.11,12,2,16,5
1,KBR,TGG,286.11,12,2,17,20
1,KBR,TGG,286.11,12,2,18,40
1,KBR,TGG,306.1,12,2,20,30
1,KBR,TWU,616.1,12,2,8,50
1,KBR,TWU,556.11,12,2,8,50
1,KBR,TWU,556.11,12,2,8,50
1,KBR,TWU,556.11,12,2,9,45
1,KBR,TWU,616.1,12,2,9,45
1,KBR,TWU,556.11,12,2,9,45
1,KBR,TWU,676.1,12,2,17,20
1,KBR,TWU,676.1,12,2,18,40
1,KBR,TWU,696.09,12,2,20,30
1,KBR,TWU,576.1,12,2,20,30
1,KCH,AOR,1476.1,12,2,6,45
1,KCH,AOR,1476.1,12,2,6,45
1,KCH,AOR,1476.1,12,2,6,45
1,KCH,AOR,1476.1,12,2,13,55
1,KCH,AOR,1476.1,12,2,13,55
1,KCH,AOR,1476.1,12,2,13,55
1,KCH,AOR,1176.1,12,2,20,20
1,KCH,AOR,1176.1,12,2,20,20
1,KCH,AOR,1176.1,12,2,20,20
0,KCH,BKI,494.3,12,2,8,55
0,KCH,BTU,224.0,12,2,7,0
0,KCH,BTU,264.0,12,2,17,35
0,KCH,JHB,304.3,12,2,8,35
0,KCH,JHB,354.3,12,2,15,50
0,KCH,KBR,354.3,12,2,9,15
0,KCH,KUL,1304.3,12,2,6,45
0,KCH,KUL,1304.3,12,2,13,55
0,KCH,KUL,1004.3,12,2,20,20
0,KCH,MYY,80.0,12,2,6,20
0,KCH,MYY,104.0,12,2,11,45
0,KCH,MYY,104.0,12,2,14,40
0,KCH,MYY,104.0,12,2,20,10
0,KCH,PEN,364.3,12,2,18,30
0,KCH,SBW,204.0,12,2,9,35
0,KCH,SBW,164.0,12,2,13,45
0,KCH,SBW,134.0,12,2,16,40
0,KCH,SBW,134.0,12,2,18,55
1,KCH,TGG,1506.1,12,2,6,45
1,KCH,TGG,1526.1,12,2,6,45
1,KCH,TGG,1526.1,12,2,13,55
1,KCH,TGG,1486.1,12,2,13,55
1,KCH,TGG,1206.1,12,2,20,20
1,KCH,TGG,1186.1,12,2,20,20
1,KCH,TWU,614.66,12,2,8,55
0,KUL,AOR,104.3,12,2,11,5
0,KUL,AOR,104.3,12,2,15,45
0,KUL,AOR,64.3,12,2,18,30
0,KUL,BKI,384.3,12,2,6,45
0,KUL,BKI,284.3,12,2,7,40
0,KUL,BKI,774.3,12,2,9,25
0,KUL,BKI,284.3,12,2,10,25
0,KUL,BKI,284.3,12,2,12,45
0,KUL,BKI,284.3,12,2,15,40
0,KUL,BKI,284.3,12,2,17,20
0,KUL,BKI,284.3,12,2,17,45
0,KUL,BKI,284.3,12,2,19,45
0,KUL,BTU,424.3,12,2,14,10
0,KUL,JHB,134.3,12,2,12,40
0,KUL,JHB,114.3,12,2,18,45
0,KUL,KBR,74.3,12,2,7,15
0,KUL,KBR,74.3,12,2,8,15
0,KUL,KBR,104.3,12,2,10,55
0,KUL,KBR,74.3,12,2,14,20
0,KUL,KBR,104.3,12,2,15,50
0,KUL,KBR,104.3,12,2,17,5
0,KUL,KBR,124.3,12,2,19,0
0,KUL,KCH,1304.3,12,2,9,10
0,KUL,KCH,1304.3,12,2,18,10
0,KUL,LBU,160.3,12,2,16,35
0,KUL,MYY,1204.3,12,2,15,10
0,KUL,PEN,134.3,12,2,6,40
0,KUL,PEN,104.3,12,2,9,55
0,KUL,PEN,134.3,12,2,11,35
0,KUL,PEN,154.31,12,2,17,35
0,KUL,PEN,104.3,12,2,19,20
0,KUL,SDK,274.3,12,2,10,10
0,KUL,SDK,274.3,12,2,15,10
0,KUL,TGG,134.3,12,2,12,50
0,KUL,TGG,154.31,12,2,19,0
0,KUL,TWU,384.3,12,2,6,15
0,KUL,TWU,444.3,12,2,7,0
0,KUL,TWU,444.3,12,2,12,50
0,KUL,TWU,384.3,12,2,13,25
0,KUL,TWU,384.3,12,2,14,10
1,LBU,AOR,436.11,12,2,19,35
1,LBU,AOR,396.1,12,2,19,35
1,LBU,AOR,436.11,12,2,19,35
1,LBU,JHB,466.1,12,2,19,35
1,LBU,JHB,446.1,12,2,19,35
1,LBU,KBR,436.11,12,2,19,35
1,LBU,KBR,406.1,12,2,19,35
1,LBU,KBR,476.1,12,2,19,35
1,LBU,KBR,476.1,12,2,19,35
1,LBU,KBR,436.11,12,2,19,35
0,LBU,KUL,264.3,12,2,19,35
1,LBU,LGK,496.1,12,2,19,35
1,LBU,LGK,906.1,12,2,19,35
1,LBU,LGK,526.1,12,2,19,35
1,LBU,LGK,526.1,12,2,19,35
1,LBU,LGK,716.11,12,2,19,35
1,LBU,LGK,816.11,12,2,19,35
1,LBU,LGK,606.1,12,2,19,35
1,LBU,LGK,526.1,12,2,19,35
1,LBU,PEN,436.11,12,2,19,35
1,LBU,PEN,486.11,12,2,19,35
1,LBU,PEN,466.1,12,2,19,35
1,LBU,PEN,466.1,12,2,19,35
1,LBU,TGG,466.1,12,2,19,35
1,LBU,TGG,446.1,12,2,19,35
1,LGK,BKI,516.1,12,2,9,30
1,LGK,BKI,476.1,12,2,11,5
1,LGK,BKI,476.1,12,2,12,0
1,LGK,BKI,516.1,12,2,12,55
1,LGK,BKI,516.1,12,2,12,55
1,LGK,BKI,626.1,12,2,13,35
1,LGK,BKI,626.1,12,2,13,35
1,LGK,BKI,496.1,12,2,15,0
1,LGK,BKI,476.1,12,2,16,0
1,LGK,BKI,546.1,12,2,16,35
1,LGK,BTU,656.1,12,2,9,30
1,LGK,BTU,616.09,12,2,10,50
1,LGK,BTU,616.09,12,2,11,5
1,LGK,BTU,546.1,12,2,20,30
1,LGK,BTU,616.1,12,2,21,30
0,LGK,JHB,194.3,12,2,12,10
0,LGK,KBR,154.31,12,2,10,5
1,LGK,LBU,392.11,12,2,9,30
1,LGK,LBU,352.1,12,2,10,50
1,LGK,LBU,352.1,12,2,11,5
1,LGK,LBU,352.1,12,2,12,0
1,LGK,LBU,392.11,12,2,12,55
1,LGK,LBU,502.1,12,2,13,35
1,LGK,LBU,352.1,12,2,16,0
1,LGK,LBU,422.1,12,2,16,35
1,LGK,LBU,392.11,12,2,20,30
1,LGK,LBU,462.11,12,2,21,30
1,LGK,MYY,1436.1,12,2,9,30
1,LGK,MYY,1396.1,12,2,10,50
1,LGK,MYY,1396.1,12,2,11,5
1,LGK,MYY,1396.1,12,2,12,0
0,LGK,PEN,74.3,12,2,8,45
0,LGK,PEN,274.3,12,2,19,20
1,LGK,SDK,506.1,12,2,9,30
1,LGK,SDK,466.09,12,2,10,50
1,LGK,SDK,466.09,12,2,11,5
1,LGK,SDK,466.09,12,2,12,0
1,LGK,SDK,406.1,12,2,15,0
1,LGK,SDK,386.1,12,2,16,0
1,LGK,SDK,456.1,12,2,16,35
1,LGK,SDK,426.1,12,2,20,30
1,LGK,SDK,496.1,12,2,21,30
1,LGK,SDK,496.1,12,2,21,30
